"ADM2_EN","Lat","Lon","iso"
"Maiduguri",11.8365209676594,13.1203421272608,"NGA"
"Maigatari",12.7077228731829,9.57666327730192,"NGA"
"Maiha",9.85689651218773,13.1641144752845,"NGA"
"Maiyama",11.9814866027714,4.31344363534481,"NGA"
"Makoda",12.4176687483879,8.48922953405983,"NGA"
"Makurdi",7.73861956580023,8.52042659667292,"NGA"
"Malam Madori",12.546886660441,9.97763419629768,"NGA"
"Malumfashi",11.8594059102707,7.65703179020103,"NGA"
"Mangu",9.40158637010221,9.18303352135454,"NGA"
"Mani",12.8927414562389,7.92461267769582,"NGA"
"Maradun",12.7365538857231,6.26373721338394,"NGA"
"Mariga",10.6718695239077,5.80846517526046,"NGA"
"Markafi",11.3086329875495,7.96115028415367,"NGA"
"Marte",12.4056804869564,13.8441669755629,"NGA"
"Maru",11.529132263059,6.31930741569675,"NGA"
"Mashegu",9.86783338323185,5.2500056831321,"NGA"
"Mashi",13.1308671448397,7.98805687802483,"NGA"
"Matazu",12.2528827971457,7.63099963672224,"NGA"
"Mayo-Belwa",8.9918693352115,11.9674111633105,"NGA"
"Mbaitoli",5.59588632476629,7.02281983655401,"NGA"
"Mbo",4.6482030212738,8.25321357173343,"NGA"
"Michika",10.5747662725834,13.4045593992143,"NGA"
"Miga",12.2293393509295,9.68895886886294,"NGA"
"Mikang",9.01644939757456,9.606802056693,"NGA"
"Minjibir",12.1893934385129,8.62464590466262,"NGA"
"Misau",11.3892608217742,10.4813498062132,"NGA"
"Mkpat Enin",4.68972991677594,7.76207092530423,"NGA"
"Moba",7.99561370751569,5.13042662044646,"NGA"
"Mobbar",13.0687445371123,12.6900421141474,"NGA"
"Mokwa",9.16018172037008,5.38266071629814,"NGA"
"Monguno",12.5421323059578,13.619532258761,"NGA"
"Mopa-Muro",8.14725328608326,5.91971812288724,"NGA"
"Moro",8.84852380459346,4.57452542436498,"NGA"
"Mubi North",10.362720569769,13.3594608830355,"NGA"
"Mubi South",10.181734011617,13.3043510756852,"NGA"
"Musawa",12.0948018577138,7.70276221009441,"NGA"
"Mushin",6.53147879791944,3.35086906875427,"NGA"
"Muya",9.8284827178562,7.04612177902229,"NGA"
"Nafada",11.0658036383128,11.1973216757083,"NGA"
"Nangere",11.8210810081287,10.9767028148403,"NGA"
"Nasarawa",12.004456981462,8.57826236017648,"NGA"
"Nasarawa",8.30403441631581,7.76027193751032,"NGA"
"Nasarawa-Eggon",8.75138548505518,8.43569323854982,"NGA"
"Ndokwa East",5.68591800867992,6.51240175571166,"NGA"
"Ndokwa West",5.80067809281277,6.34199885610493,"NGA"
"Nembe",4.53459017722663,6.39060452644813,"NGA"
"Ngala",12.2399922721649,14.1794955287015,"NGA"
"Nganzai",12.4740029072804,13.1278436472194,"NGA"
"Ngaski",10.5678518761795,4.7634236350796,"NGA"
"Ngor-Okpala",5.31167723179494,7.15841765213755,"NGA"
"Nguru",12.9681626902076,10.3940415025629,"NGA"
"Ningi",11.0475704883866,9.23107019643423,"NGA"
"Njaba",5.7092762680335,7.00664478989274,"NGA"
"Njikoka",6.18797898687051,6.99230013975978,"NGA"
"Nkanu East",6.31860971798351,7.66614899573595,"NGA"
"Nkanu West",6.32869413090174,7.53433014184288,"NGA"
"Nkwerre",5.75392572156631,7.10512901245189,"NGA"
"Nnewi North",6.0096879942658,6.91443418501151,"NGA"
"Nnewi South",5.94828651216775,6.97375755125123,"NGA"
"Nsit Atai",4.82470169760816,8.03181452541479,"NGA"
"Nsit Ibom",4.89648606073024,7.89062609928568,"NGA"
"Nsit Ubium",4.74685177950415,7.95976155513958,"NGA"
"Nsukka",6.83196700931622,7.39463303374296,"NGA"
"Numan",9.44213522487325,11.8196069037194,"NGA"
"Nwangele",5.71004236960238,7.12606403134591,"NGA"
"Obafemi-Owode",7.00909735634326,3.50606911450356,"NGA"
"Obanliku",6.51922968184122,9.3217255425751,"NGA"
"Obi",7.02249526204253,8.28102613728799,"NGA"
"Obi",8.35534007556042,8.73477697797892,"NGA"
"Obi Ngwa",5.14594910222957,7.46660486724075,"NGA"
"Obia/Akpor",4.86547317802285,7.01124048966042,"NGA"
"Obokun",7.78011610928552,4.76595307893248,"NGA"
"Obot Akara",5.24655368568911,7.60424710587358,"NGA"
"Obowo",5.56350308057356,7.35995859314016,"NGA"
"Obubra",5.98581301146926,8.37473878739622,"NGA"
"Obudu",6.56515826107673,9.07601540954222,"NGA"
"Odeda",7.30276631913972,3.50009990811482,"NGA"
"Odigbo",6.75051693632884,4.76499479306731,"NGA"
"Odo-Otin",8.00883996728332,4.67679568031426,"NGA"
"Odogbolu",6.78308727119763,3.82219680151182,"NGA"
"Odukpani",5.16529710189094,8.14750324891977,"NGA"
"Offa",8.15218574414926,4.68540785817109,"NGA"
"Ofu",7.32680613647418,7.03836541543052,"NGA"
"Ogba/Egbema/Ndoni",5.39491709240749,6.63781662109797,"NGA"
"Ogbadibo",7.02060385830906,7.66333171585953,"NGA"
"Ogbaru",5.8864145662951,6.73511893073672,"NGA"
"Ogbia",4.76777632230825,6.33086415680078,"NGA"
"Ogbomosho North",8.15181996601865,4.25327421322262,"NGA"
"Ogbomosho South",8.11299520441061,4.22099427419693,"NGA"
"Ogo Oluwa",7.97264724537343,4.17849970079329,"NGA"
"Ogoja",6.50883000504582,8.72474726834963,"NGA"
"Ogori/Magongo",7.47701358412824,6.16054653873878,"NGA"
"Ogu/Bolo",4.63899707410387,7.20026652778068,"NGA"
"Ogun waterside",6.48988501176647,4.40622692333314,"NGA"
"Oguta",5.6541629377079,6.807642505204,"NGA"
"Ohafia",5.66720512927127,7.80196279514446,"NGA"
"Ohaji/Egbema",5.42708030206644,6.82364890105937,"NGA"
"Ohaozara",6.01159998096725,7.78857856624505,"NGA"
"Ohaukwu",6.52842788196239,7.98561448680597,"NGA"
"Ohimini",7.25632804663505,7.94522648767878,"NGA"
"Oji-River",6.16323758025985,7.28651635155655,"NGA"
"Ojo",6.45427480816119,3.16221377696704,"NGA"
"Oju",6.85587193085227,8.38773545480967,"NGA"
"Oke-Ero",8.1930629544117,5.276451726086,"NGA"
"Okehi",7.71785449281813,6.31271134609894,"NGA"
"Okene",7.46755828365674,6.34736054393628,"NGA"
"Okigwe",5.82967467096401,7.32418246192043,"NGA"
"Okitipupa",6.56363524110076,4.69511850642468,"NGA"
"Okobo",4.82142523485407,8.13382019454848,"NGA"
"Okpe",5.68623171375817,5.77867115866472,"NGA"
"Okpokwu",7.04884568961098,7.86045987899055,"NGA"
"Okrika",4.67075632977192,7.09807005373669,"NGA"
"Ola-oluwa",7.75527836259953,4.20544691786351,"NGA"
"Olamabolo",7.20300068537615,7.53010667738798,"NGA"
"Olorunda",7.86578148415607,4.56779544995674,"NGA"
"Olorunsogo",8.77522629759392,4.08264078331957,"NGA"
"Oluyole",7.21072792858918,3.87658723126919,"NGA"
"Omala",7.81774169199217,7.53727444043697,"NGA"
"Omumma",5.08068356886624,7.2308201355859,"NGA"
"Ona-Ara",7.2598844405317,4.03718327491656,"NGA"
"Ondo East",7.15498834594549,4.93424931976351,"NGA"
"Ondo West",6.99854153733601,4.75263006705242,"NGA"
"Onicha",6.11314164197174,7.84948620329216,"NGA"
"Onitsha North",6.16507576266909,6.80001730406007,"NGA"
"Onitsha South",6.13821638546768,6.77283326144202,"NGA"
"Onna",4.62926557119907,7.85461409479617,"NGA"
"Opobo/Nkoro",4.50341390006375,7.51999005567861,"NGA"
"Oredo",6.2265088964685,5.55385057122054,"NGA"
"Orelope",8.81830547319453,3.79795885579506,"NGA"
"Orhionmwon",6.06649739519782,6.00295412041811,"NGA"
"Ori Ire",8.35245336709372,4.14005674848066,"NGA"
"Oriade",7.53891219462194,4.87220332181627,"NGA"
"Orlu",5.80647230736649,7.03414945681598,"NGA"
"Orolu",7.90290523628802,4.48488694669343,"NGA"
"Oron",4.80934839083418,8.23401424434392,"NGA"
"Orsu",5.84855038829208,6.97264342947613,"NGA"
"Oru East",5.71157185862102,6.94153115195154,"NGA"
"Oru West",5.74840411195554,6.89250798236869,"NGA"
"Oruk Anam",4.81057044758389,7.66291988865918,"NGA"
"Orumba North",6.10510556047896,7.16180332760445,"NGA"
"Orumba South",5.99438027712035,7.22645522651781,"NGA"
"Ose",7.05220898542263,5.74021877998817,"NGA"
"Oshimili North",6.3151856747944,6.64503683172324,"NGA"
"Oshimili South",6.09436149187985,6.67774223713213,"NGA"
"Oshodi-Isolo",6.53094515070251,3.31406096728306,"NGA"
"Osisioma Ngwa",5.18090482793462,7.32275434628592,"NGA"
"Osogbo",7.75488550534518,4.56714026411041,"NGA"
"Oturkpo",7.31556314125165,8.05264489706102,"NGA"
"Ovia North East",6.48799357309527,5.5340494206111,"NGA"
"Ovia South West",6.48512737742988,5.27118087835673,"NGA"
"Owan East",7.0442992518867,6.05913325755047,"NGA"
"Owan West",6.92364667668612,5.8986315655395,"NGA"
"Owerri-Municipal",5.47665121378776,7.01742640559988,"NGA"
"Owerri North",5.4519794734553,7.09133701959477,"NGA"
"Owerri West",5.43202479229937,6.9736930871116,"NGA"
"Owo",7.15210688848444,5.56966713231657,"NGA"
"Oye",7.8844071027096,5.34485183991932,"NGA"
"Oyi",6.22320708507144,6.89754420598396,"NGA"
"Oyigbo",4.83655029306169,7.31777525784674,"NGA"
"Oyo East",7.80798853786224,4.01584340579178,"NGA"
"Oyo West",7.88864313743263,3.79391710927788,"NGA"
"Oyun",8.16564772844452,4.6606808098674,"NGA"
"Paikoro",9.47088769347845,6.86363866738901,"NGA"
"Pankshin",9.28356936155598,9.43372812431655,"NGA"
"Patani",5.17336324566512,6.09886400447098,"NGA"
"Pategi",8.63086745234902,5.79883637744472,"NGA"
"Port-Harcourt",4.77619374467771,7.02389655437804,"NGA"
"Potiskum",11.7069346338707,11.1658492065447,"NGA"
"Qua'an Pan",8.75247877058209,9.16558513327329,"NGA"
"Rabah",12.9937710141907,5.74019942281364,"NGA"
"Rafi",10.1744246087597,6.26059521516277,"NGA"
"Rano",11.4757420799058,8.52509699359309,"NGA"
"Remo North",7.00795582606067,3.7310454551494,"NGA"
"Rijau",11.0836634261089,5.12970692685147,"NGA"
"Rimi",12.8488297129711,7.71820054643288,"NGA"
"Rimin Gado",11.9322195070686,8.28314635464809,"NGA"
"Ringim",12.177466936167,9.1074812328479,"NGA"
"Riyom",9.56416599929058,8.69210596660385,"NGA"
"Rogo",11.5125418067854,7.84869958003142,"NGA"
"Roni",12.5873094990112,8.32872758341711,"NGA"
"Sabon-Gari",11.1738035332055,7.67922025831597,"NGA"
"Sabon Birni",13.4794746880127,6.26498667959955,"NGA"
"Sabuwa",11.3271318895936,7.08417001891383,"NGA"
"Safana",12.5014536862331,7.2337549007335,"NGA"
"Sagbama",5.12749137499189,6.21680656647123,"NGA"
"Sakaba",11.1386656082431,5.55832044018249,"NGA"
"Saki East",8.69312998010061,3.62150181980457,"NGA"
"Saki West",8.63859533633918,3.15093663861383,"NGA"
"Sandamu",12.9052483169795,8.3722108562046,"NGA"
"Sanga",9.24087739251397,8.46013004616973,"NGA"
"Sapele",5.83432144178977,5.65158312332369,"NGA"
"Sardauna",6.875935810703,11.2268108303748,"NGA"
"Shagamu",6.78262812271885,3.58354760457371,"NGA"
"Shagari",12.5372045517864,5.11623447340123,"NGA"
"Shanga",11.1357501102195,4.61500155606401,"NGA"
"Shani",10.1815294749019,11.9748845062387,"NGA"
"Shanono",12.073399269889,7.95563955796474,"NGA"
"Shelleng",9.86539282940081,12.0997581377212,"NGA"
"Shendam",8.70808715110168,9.52971057249968,"NGA"
"Shinkafi",13.0303078702829,6.47248409305993,"NGA"
"Shira",11.4680940223992,10.0167079812549,"NGA"
"Shiroro",10.0983814071584,6.68247117459217,"NGA"
"Shomgom",9.65764203834198,11.1837492208883,"NGA"
"Shomolu",6.53635694837892,3.38478033248935,"NGA"
"Silame",12.9923288330657,4.82340377521816,"NGA"
"Soba",10.9579387667513,7.99124534445593,"NGA"
"Sokoto North",13.078085388856,5.22355808081922,"NGA"
"Sokoto South",13.0402358411219,5.25713259787653,"NGA"
"Song",9.8231513912686,12.6197300536096,"NGA"
"Southern Ijaw",4.66707381594841,5.93095603188265,"NGA"
"Sule-Tankarkar",12.6425130947595,9.21356947417264,"NGA"
"Suleja",9.20006869980042,7.18348884076157,"NGA"
"Sumaila",11.3170868951982,8.91847713801904,"NGA"
"Suru",11.8102720331395,4.09351697257278,"NGA"
"Surulere",6.49321682621765,3.34691907665788,"NGA"
"Surulere",8.08889733694506,4.39357404675141,"NGA"
"Tafa",9.27249968841633,7.28195294581978,"NGA"
"Tafawa-Balewa",9.81054082966435,9.59852506334077,"NGA"
"Tai",4.76212108428776,7.25447998191829,"NGA"
"Takai",11.4974370339508,9.15606319489608,"NGA"
"Takum",7.13911479653562,9.88724136965783,"NGA"
"Talata Mafara",12.3620612181115,6.0598889620613,"NGA"
"Tambuwal",12.3708056256445,4.82672674538247,"NGA"
"Tangaza",13.4937303918397,4.96890515345818,"NGA"
"Tarauni",11.9620217931115,8.55426790378004,"NGA"
"Tarka",7.61408217361919,8.85901429246029,"NGA"
"Tarmua",12.2412368188257,11.8116681968081,"NGA"
"Taura",12.2775096056812,9.3760301096784,"NGA"
"Tofa",12.0127371516764,8.33166715670148,"NGA"
"Toro",10.4389856121583,9.22853183164126,"NGA"
"Toto",8.26763259356386,7.21663079735818,"NGA"
"Toungo",7.96888837419815,11.8238322749299,"NGA"
"Tsafe",11.8716926667839,6.90985717318608,"NGA"
"Tsanyawa",12.2755234745883,8.00777474838799,"NGA"
"Tudun Wada",11.2574822086218,8.58712106180182,"NGA"
"Tureta",12.473877234678,5.51172935250983,"NGA"
"Udenu",6.87831900900966,7.56122865564673,"NGA"
"Udi",6.48836458127798,7.33193514111744,"NGA"
"Udu",5.47043547673253,5.81663146058739,"NGA"
"Udung Uko",4.75058721800626,8.26256036134139,"NGA"
"Ughelli North",5.51132680327396,6.05174822806232,"NGA"
"Ughelli South",5.34125717054435,5.90173094987824,"NGA"
"Ugwunagbo",5.0191212544034,7.3508478182388,"NGA"
"Uhunmwonde",6.50686109546585,5.90873159148301,"NGA"
"Ukanafun",4.87714979663855,7.58316134965745,"NGA"
"Ukum",7.6641424553819,9.63248493328331,"NGA"
"Ukwa East",4.93032461606202,7.41814143991183,"NGA"
"Ukwa West",4.94661755475734,7.24757281516834,"NGA"
"Ukwuani",5.84450372934973,6.24962276810626,"NGA"
"Umu-Nneochi",5.96447178456711,7.40704868580062,"NGA"
"Umuahia North",5.58605059770886,7.48788321991479,"NGA"
"Umuahia South",5.49331558803467,7.45296065144022,"NGA"
"Ungogo",12.0557362784323,8.51395181528248,"NGA"
"Unuimo",5.78815321322904,7.22197888667781,"NGA"
"Uruan",5.01101196630375,8.05524901846821,"NGA"
"Urue-Offong/Oruko",4.71728520333631,8.16550671172735,"NGA"
"Ushongo",7.07860819260871,9.09005449111943,"NGA"
"Ussa",7.07440943132829,10.0333176853172,"NGA"
"Uvwie",5.5728678115869,5.77654522211454,"NGA"
"Uyo",5.00786718074425,7.91746949213708,"NGA"
"Uzo-Uwani",6.73332767674941,7.13962132118859,"NGA"
"Vandeikya",6.85360193850057,9.06545149197136,"NGA"
"Wamako",13.0756873326543,5.10892001621179,"NGA"
"Wamba",8.97942350635709,8.69242888767183,"NGA"
"Warawa",11.907474123882,8.75947857404666,"NGA"
"Warji",11.154702193227,9.73800086385318,"NGA"
"Warri North",5.90767117815364,5.24430720617344,"NGA"
"Warri South",5.63130627380036,5.60333262241132,"NGA"
"Warri South West",5.5828151163347,5.4060479939378,"NGA"
"Wasagu/Danko",11.4454305171279,5.64912406732968,"NGA"
"Wase",9.0688026060752,10.2190739805453,"NGA"
"Wudil",11.747043446996,8.87918898151748,"NGA"
"Wukari",7.99397221472262,9.82795443285386,"NGA"
"Wurno",13.245157817793,5.52479698496297,"NGA"
"Wushishi",9.67869597285202,5.95513297504927,"NGA"
"Yabo",12.791421485074,4.95939069181079,"NGA"
"Yagba East",8.1731814659583,5.77534905259286,"NGA"
"Yagba West",8.314651864306,5.53937910287217,"NGA"
"Yakurr",5.80051471115917,8.18435120160371,"NGA"
"Yala",6.65399482287177,8.58510323070842,"NGA"
"Yamaltu/Deba",10.2734317176581,11.4839965436165,"NGA"
"Yankwashi",12.7551732919426,8.51718958753541,"NGA"
"Yauri",10.7938267512104,4.7398441087145,"NGA"
"Yenegoa",5.03364851051083,6.34934640967941,"NGA"
"Yola North",9.25710682778218,12.4398826177798,"NGA"
"Yola South",9.26038017185872,12.3366452119101,"NGA"
"Yorro",8.89624757487838,11.5424854274023,"NGA"
"Yunusari",13.0972625273469,11.7779856914202,"NGA"
"Yusufari",13.1795153261659,10.892948939989,"NGA"
"Zaki",12.2432252690377,10.3829592862497,"NGA"
"Zango",12.9470452727076,8.54333565770342,"NGA"
"Zango-Kataf",9.84568213984153,8.24067535174557,"NGA"
"Zaria",11.0297878156591,7.69102092152896,"NGA"
"Zing",8.87991115802986,11.7448120605277,"NGA"
"Zurmi",12.8302415467712,6.77129876398209,"NGA"
"Zuru",11.4463795638398,5.29636009666666,"NGA"
